codigo_material,preco_real,qtde_min,descricao,modelos,origem,t,ipi,ncm_classif_fiscal,codigo_barras
7030-871-0055,2.6,50,Sacola Alça Vazada Plástico Pequena,,0,0,0.0,39232910,886661440832
7030-871-0056,236.81,1,Camisa masculina cinza P,,0,0,0.0,62052000,886661493975
7030-871-0058,236.81,1,Camisa masculina cinza G,,0,0,0.0,62052000,886661493999
7030-871-0060,236.81,1,Camisa feminina cinza P,,0,0,0.0,62063000,886661494026
7030-871-0061,236.81,1,Camisa feminina cinza M,,0,0,0.0,62063000,886661494033
7030-871-0062,236.81,1,Camisa feminina cinza G,,0,0,0.0,62063000,886661494040
7030-871-0063,236.81,1,Camisa feminina cinza GG,,0,0,0.0,62063000,886661494057
7030-871-0064,15.05,1,Bala de maçã-verde,,0,0,0.0,17049090,886661494071
7030-871-0137,7.09,1,Precificador de produto ADA 1000,ADA 1000,0,0,0.0,49119900,886661603800
7030-871-0138,7.09,1,Precificador de produto AL 301,AL301,0,0,0.0,49119900,886661603992
7030-871-0139,7.09,1,Precificador de produto AP 500 S,AP 500 S,0,0,0.0,49119900,886661605606
7030-871-0140,7.09,1,Precificador de produto BGA 300.1,BGA 300.1,0,0,0.0,49119900,886661605613
7030-871-0141,7.09,1,Precificador de produto EHC 605 S,EHC 605 S,0,0,0.0,49119900,886661605620
7030-871-0142,7.09,1,Precificador de produto EHC 705 S,EHC 705 S,0,0,0.0,49119900,886661605965
7030-871-0143,7.09,1,Precificador de produto FR 410,FR 410,0,0,0.0,49119900,886661605972
7030-871-0144,7.09,1,Precificador de produto FS 161,FS 161,0,0,0.0,49119900,886661605989
7030-871-0145,7.09,1,Precificador de produto FS 221,FS 221,0,0,0.0,49119900,886661605996
7030-871-0146,7.09,1,Precificador de produto FS 291,FS 291,0,0,0.0,49119900,886661606009
7030-871-0147,7.09,1,Precificador de produto FS 351,FS 351,0,0,0.0,49119900,886661606016
7030-871-0148,7.09,1,Precificador de produto FS 460,FS 460,0,0,0.0,49119900,886661606023
7030-871-0149,7.09,1,Precificador de produto FSA 135,FSA 135,0,0,0.0,49119900,886661606030
7030-871-0150,7.09,1,Precificador de produto GR 40,GR 40,0,0,0.0,49119900,886661606047
7030-871-0151,7.09,1,Precificador de produto GR 60,GR 60,0,0,0.0,49119900,886661606054
7030-871-0152,7.09,1,Precificador de produto GR 80,GR 80,0,0,0.0,49119900,886661606061
7030-871-0153,7.09,1,Precificador de produto HSA 100.1,HSA 100.1,0,0,0.0,49119900,886661606078
7030-871-0154,7.09,1,Precificador de produto HSA 30,HSA 30,0,0,0.0,49119900,886661606085
7030-871-0155,7.09,1,Precificador de produto HSA 40,HSA 40,0,0,0.0,49119900,886661606092
7030-871-0156,7.09,1,Precificador de produto HTA 135,HTA 135,0,0,0.0,49119900,886661606108
7030-871-0157,7.09,1,Precificador de produto KMA 135,KMA 135,0,0,0.0,49119900,886661606115
7030-871-0158,7.09,1,Precificador de produto MSA 300,MSA 300,0,0,0.0,49119900,886661606122
7030-871-0161,7.09,1,Precificador de produto RE 100,RE 100,0,0,0.0,49119900,886661606153
7030-871-0162,7.09,1,Precificador de produto SEA 20,SEA 20,0,0,0.0,49119900,886661606160
7030-871-0175,274.14,1,Mochila Marrom em Couro Sintético,,0,10,0.0,42021220,886661742585
7030-871-0176,296.36,1,Bota Infantil Marrom No. 27,,0,0,0.0,64039990,886661742592
7030-871-0177,296.36,1,Bota Infantil Marrom No. 28,,0,0,0.0,64039990,886661742608
7030-871-0178,296.36,1,Bota Infantil Marrom No. 29,,0,0,0.0,64039990,886661742615
7030-871-0179,296.36,1,Bota Infantil Marrom No. 30,,0,0,0.0,64039990,886661742622
7030-871-0180,296.36,1,Bota Infantil Marrom No. 31,,0,0,0.0,64039990,886661742639
7030-871-0181,296.36,1,Bota Infantil Marrom No. 32,,0,0,0.0,64039990,886661742646
7030-871-0182,296.36,1,Bota Infantil Marrom No. 33,,0,0,0.0,64039990,886661742660
7030-871-0183,316.26,1,Bota com detalhe Rosa No. 34,,0,0,0.0,64039990,886661742677
7030-871-0184,316.26,1,Bota com detalhe Rosa No. 35,,0,0,0.0,64039990,886661742684
7030-871-0185,316.26,1,Bota com detalhe Rosa No. 36,,0,0,0.0,64039990,886661742691
7030-871-0186,316.26,1,Bota com detalhe Rosa No. 37,,0,0,0.0,64039990,886661742707
7030-871-0187,316.26,1,Bota com detalhe Rosa No. 38,,0,0,0.0,64039990,886661742714
7030-871-0188,316.26,1,Bota com detalhe Rosa No. 39,,0,0,0.0,64039990,886661742721
7030-871-0189,316.26,1,Bota com detalhe Rosa No. 40,,0,0,0.0,64039990,886661742738
7030-871-0190,138.93,1,Camiseta Preta masc. STIHL P,,0,0,0.0,61091000,886661742745
7030-871-0191,138.93,1,Camiseta Preta masc. STIHL M,,0,0,0.0,61091000,886661742769
7030-871-0192,138.93,1,Camiseta Preta masc. STIHL G,,0,0,0.0,61091000,886661742776
7030-871-0193,138.93,1,Camiseta Preta masc. STIHL GG,,0,0,0.0,61091000,886661742783
7030-871-0198,138.93,1,Camiseta Branca masc. STIHL P,,0,0,0.0,61091000,886661742837
7030-871-0199,138.93,1,Camiseta Branca masc. STIHL M,,0,0,0.0,61091000,886661742844
7030-871-0200,138.93,1,Camiseta Branca masc. STIHL G,,0,0,0.0,61091000,886661742868
7030-871-0201,138.93,1,Camiseta Branca masc. STIHL GG,,0,0,0.0,61091000,886661742875
7030-871-0202,126.69,1,Camiseta Preta fem. STIHL P,,0,0,0.0,61091000,886661742882
7030-871-0203,126.69,1,Camiseta Preta fem. STIHL M,,0,0,0.0,61091000,886661742899
7030-871-0204,126.69,1,Camiseta Preta fem. STIHL G,,0,0,0.0,61091000,886661742905
7030-871-0205,126.69,1,Camiseta Preta fem. STIHL GG,,0,0,0.0,61091000,886661742912
7030-871-0210,126.69,1,Camiseta Branca fem. STIHL P,,0,0,0.0,61091000,886661742974
7030-871-0211,126.69,1,Camiseta Branca fem. STIHL M,,0,0,0.0,61091000,886661742981
7030-871-0212,126.69,1,Camiseta Branca fem. STIHL G,,0,0,0.0,61091000,886661742998
7030-871-0213,126.69,1,Camiseta Branca fem. STIHL GG,,0,0,0.0,61091000,886661743001
7030-871-0214,146.73,1,Blusa Manga Comprida Cinza masc. P,,0,0,0.0,61013000,886661743018
7030-871-0215,146.73,1,Blusa Manga Comprida Cinza masc. M,,0,0,0.0,61013000,886661743025
7030-871-0216,146.73,1,Blusa Manga Comprida Cinza masc. G,,0,0,0.0,61013000,886661743032
7030-871-0217,146.73,1,Blusa Manga Comprida Cinza masc. GG,,0,0,0.0,61013000,886661743049
7030-871-0218,130.92,1,Camiseta Dry Manda Comprida masc. P,,0,0,0.0,61099000,886661743063
7030-871-0219,130.92,1,Camiseta Dry Manda Comprida masc. M,,0,0,0.0,61099000,886661743070
7030-871-0220,130.92,1,Camiseta Dry Manda Comprida masc. G,,0,0,0.0,61099000,886661743087
7030-871-0221,130.92,1,Camiseta Dry Manda Comprida masc. GG,,0,0,0.0,61099000,886661743094
7030-871-0222,111.11,1,Calção de Futebol Preto P,,0,0,0.0,62034300,886661743100
7030-871-0223,111.11,1,Calção de Futebol Preto M,,0,0,0.0,62034300,886661743117
7030-871-0224,111.11,1,Calção de Futebol Preto G,,0,0,0.0,62034300,886661743124
7030-871-0225,111.11,1,Calção de Futebol Preto GG,,0,0,0.0,62034300,886661743131
7030-871-0226,172.53,1,Bermuda Sport Preta P,,0,0,0.0,61034900,886661743148
7030-871-0227,172.53,1,Bermuda Sport Preta M,,0,0,0.0,61034900,886661743162
7030-871-0228,172.53,1,Bermuda Sport Preta G,,0,0,0.0,61034900,886661743179
7030-871-0229,172.53,1,Bermuda Sport Preta GG,,0,0,0.0,61034900,886661743186
7030-871-0230,400.23,1,Corta-vento degradê masc. P,,0,0,0.0,62014000,886661743193
7030-871-0231,400.23,1,Corta-vento degradê masc. M,,0,0,0.0,62014000,886661743209
7030-871-0232,400.23,1,Corta-vento degradê masc. G,,0,0,0.0,62014000,886661743216
7030-871-0233,400.23,1,Corta-vento degradê masc. GG,,0,0,0.0,62014000,886661743223
7030-871-0234,400.23,1,Corta-vento degradê fem. P,,0,0,0.0,62024000,886661743230
7030-871-0235,400.23,1,Corta-vento degradê fem. M,,0,0,0.0,62024000,886661743247
7030-871-0236,400.23,1,Corta-vento degradê fem. G,,0,0,0.0,62024000,886661743261
7030-871-0237,400.23,1,Corta-vento degradê fem. GG,,0,0,0.0,62024000,886661743278
7030-871-0238,299.57,1,Blusão Malha Conforto masc. P,,0,0,0.0,62019000,886661743285
7030-871-0239,299.57,1,Blusão Malha Conforto masc. M,,0,0,0.0,62019000,886661743292
7030-871-0240,299.57,1,Blusão Malha Conforto masc. G,,0,0,0.0,62019000,886661743308
7030-871-0241,299.57,1,Blusão Malha Conforto masc. GG,,0,0,0.0,62019000,886661743315
7030-871-0242,235.97,1,Calça Malha Conforto masc. P,,0,0,0.0,62034900,886661743322
7030-871-0243,235.97,1,Calça Malha Conforto masc. M,,0,0,0.0,62034900,886661743339
7030-871-0244,235.97,1,Calça Malha Conforto masc. G,,0,0,0.0,62034900,886661743346
7030-871-0245,235.97,1,Calça Malha Conforto masc. GG,,0,0,0.0,62034900,886661743360
7030-871-0246,205.64,1,Short Saia Preto P,,0,0,0.0,62046300,886661743377
7030-871-0247,205.64,1,Short Saia Preto M,,0,0,0.0,62046300,886661743384
7030-871-0248,205.64,1,Short Saia Preto G,,0,0,0.0,62046300,886661743391
7030-871-0249,205.64,1,Short Saia Preto GG,,0,0,0.0,62046300,886661743407
7030-871-0250,120.02,1,Top Esportivo Preto P,,0,0,0.0,62114300,886661743414
7030-871-0251,120.02,1,Top Esportivo Preto M,,0,0,0.0,62114300,886661743421
7030-871-0252,120.02,1,Top Esportivo Preto G,,0,0,0.0,62114300,886661743469
7030-871-0253,120.02,1,Top Esportivo Preto GG,,0,0,0.0,62114300,886661743575
7030-871-0254,208.59,1,Legging detalhe Cirrê P,,0,0,0.0,62046300,886661743582
7030-871-0255,208.59,1,Legging detalhe Cirrê M,,0,0,0.0,62046300,886661743599
7030-871-0256,208.59,1,Legging detalhe Cirrê G,,0,0,0.0,62046300,886661743605
7030-871-0257,208.59,1,Legging detalhe Cirrê GG,,0,0,0.0,62046300,886661743612
7030-871-0258,110.87,1,Regata Alongada Branca P,,0,0,0.0,61099000,886661743629
7030-871-0259,110.87,1,Regata Alongada Branca M,,0,0,0.0,61099000,886661743636
7030-871-0260,110.87,1,Regata Alongada Branca G,,0,0,0.0,61099000,886661743643
7030-871-0261,110.87,1,Regata Alongada Branca GG,,0,0,0.0,61099000,886661743667
7030-871-0262,342.6,1,Moletom Laranja STIHL PP,,0,0,0.0,62013000,886661743674
7030-871-0263,342.6,1,Moletom Laranja STIHL P,,0,0,0.0,62013000,886661743681
7030-871-0264,342.6,1,Moletom Laranja STIHL M,,0,0,0.0,62013000,886661743698
7030-871-0265,342.6,1,Moletom Laranja STIHL G,,0,0,0.0,62013000,886661743704
7030-871-0266,342.6,1,Moletom Laranja STIHL GG,,0,0,0.0,62013000,886661743711
7030-871-0267,321.41,1,Moletom Infantil Laranja STIHL No. 4,,0,0,0.0,62013000,886661743728
7030-871-0268,321.41,1,Moletom Infantil Laranja STIHL No. 6,,0,0,0.0,62013000,886661743735
7030-871-0269,321.41,1,Moletom Infantil Laranja STIHL No. 8,,0,0,0.0,62013000,886661743742
7030-871-0270,321.41,1,Moletom Infantil Laranja STIHL No. 10,,0,0,0.0,62013000,886661743766
7030-871-0271,321.41,1,Moletom Infantil Laranja STIHL No. 12,,0,0,0.0,62013000,886661743773
7030-871-0272,78.58,1,Camiseta Infantil Laranja STIHL No. 4,,0,0,0.0,61091000,886661743780
7030-871-0273,78.58,1,Camiseta Infantil Laranja STIHL No. 6,,0,0,0.0,61091000,886661743797
7030-871-0274,78.58,1,Camiseta Infantil Laranja STIHL No. 8,,0,0,0.0,61091000,886661743803
7030-871-0275,78.58,1,Camiseta Infantil Laranja STIHL No. 10,,0,0,0.0,61091000,886661743810
7030-871-0276,78.58,1,Camiseta Infantil Laranja STIHL No. 12,,0,0,0.0,61091000,886661743827
7030-871-0277,371.58,1,Mala de Bordo,,0,10,0.0,42021210,886661806881
7030-871-0278,311.5,1,Kit de Chimarrão Laranja,,0,0,0.0,73239300,886661806898
7030-871-0279,7.09,1,Precificador de produto MS 162,MS 162,0,0,0.0,49119900,886661893690
7030-871-0280,7.09,1,Precificador de produto MS 172,MS 172,0,0,0.0,49119900,886661893706
7030-871-0281,7.09,1,Precificador de produto MS 172 C-BE,MS 172 C-BE,0,0,0.0,49119900,886661893713
7030-871-0282,7.09,1,Precificador de produto MS 182,MS 182,0,0,0.0,49119900,886661893720
7030-871-0283,7.09,1,Precificador de produto MS 212,MS 212,0,0,0.0,49119900,886661893737
7030-871-0286,7.09,1,Precificador de produto SHA 56,SHA 56,0,0,0.0,49119900,886661764969
7030-871-0287,7.09,1,Precificador de produto RE 150 Plus,RE 150 Plus,0,0,0.0,49119900,886661769261
7030-871-0288,7.09,1,Precificador de produto FSA 30,FSA 30,0,0,0.0,49119900,886661789283
7030-871-0289,7.09,1,Precificador de produto MS 363,,0,0,0.0,49119900,198520010163
7030-871-0290,7.09,1,Precificador de produto AL 501,,0,0,0.0,49119900,198520010170
7030-871-0291,7.09,1,Precificador de produto AL 5-2,,0,0,0.0,49119900,198520010187
7030-871-0294,7.09,1,Precificador de produto REA 60 PLUS,,0,0,0.0,49119900,198520010217
7030-871-0295,7.09,1,Precificador de produto REA 100 PLUS,,0,0,0.0,49119900,198520010224
7030-871-0296,7.09,1,Precificador de produto ASA 20,,0,0,0.0,49119900,198520010231
7030-871-0297,15.24,1,Placa de Lançamento,,0,0,0.0,49119900,198520031489
7030-871-0299,47.2,10,Boné bege com logo STIHL,,0,0,0.0,65050011,198520059476
7030-871-0300,61.03,1,Shoulder bag bege com logo STIHL,,0,0,0.0,42022220,198520059483
7030-871-0301,60.91,1,Mochila esportiva preta com bolso,,0,0,0.0,42022220,198520059490
7030-871-0302,66.85,1,Shoulder bag preta e laranja,,0,0,0.0,42022220,198520059506
7030-871-0303,49.69,1,Ecobag laranja,,0,0,0.0,42022220,198520059513
7030-871-0304,59.79,1,Pochete preta,,0,0,0.0,42022220,198520059520
7030-871-0305,220.91,1,Camisa listrada azul fem. P,,0,0,0.0,62064000,198520059537
7030-871-0306,220.91,1,Camisa listrada azul fem. M,,0,0,0.0,62064000,198520059544
7030-871-0307,220.91,1,Camisa listrada azul fem. G,,0,0,0.0,62064000,198520059551
7030-871-0308,220.91,1,Camisa listrada azul fem. GG,,0,0,0.0,62064000,198520059568
7030-871-0309,253.93,1,Camisa listrada azul masc. P,,0,0,0.0,62053000,198520059575
7030-871-0310,253.93,1,Camisa listrada azul masc. M,,0,0,0.0,62053000,198520059582
7030-871-0311,253.93,1,Camisa listrada azul masc. G,,0,0,0.0,62053000,198520059599
7030-871-0312,253.93,1,Camisa listrada azul masc. GG,,0,0,0.0,62053000,198520059605
7030-871-0313,253.93,1,Camisa listrada azul masc. XL,,0,0,0.0,62053000,198520059612
7030-871-0314,219.55,1,Camisa laranja fem. P,,0,0,0.0,62064000,198520059629
7030-871-0315,219.55,1,Camisa laranja fem. M,,0,0,0.0,62064000,198520059636
7030-871-0316,219.55,1,Camisa laranja fem. G,,0,0,0.0,62064000,198520059643
7030-871-0317,219.55,1,Camisa laranja fem. GG,,0,0,0.0,62064000,198520059650
7030-871-0318,268.89,1,Camisa cinza masc. P,,0,0,0.0,62053000,198520059667
7030-871-0319,268.89,1,Camisa cinza masc. M,,0,0,0.0,62053000,198520059674
7030-871-0320,268.89,1,Camisa cinza masc. G,,0,0,0.0,62053000,198520059681
7030-871-0321,268.89,1,Camisa cinza masc. GG,,0,0,0.0,62053000,198520059698
7030-871-0322,268.89,1,Camisa cinza masc. XG,,0,0,0.0,62053000,198520059704
7030-871-0323,36.75,10,Boné trucker mostarda,,0,0,0.0,65050011,198520059711
7030-871-0324,36.75,10,Boné laranja santorini,,0,0,0.0,65050011,198520059728
7030-871-0325,323.43,1,Bota napa caramelo fem. 34,,1,0,0.0,64039990,198520059735
7030-871-0326,323.43,1,Bota napa caramelo fem. 35,,1,0,0.0,64039990,198520059742
7030-871-0327,323.43,1,Bota napa caramelo fem. 36,,1,0,0.0,64039990,198520059759
7030-871-0328,323.43,1,Bota napa caramelo fem. 37,,1,0,0.0,64039990,198520059766
7030-871-0329,323.43,1,Bota napa caramelo fem. 38,,1,0,0.0,64039990,198520059773
7030-871-0330,323.43,1,Bota napa caramelo fem. 39,,1,0,0.0,64039990,198520059780
7030-871-0331,323.43,1,Bota napa caramelo fem. 40,,1,0,0.0,64039990,198520059797
7030-871-0332,323.43,1,Bota preta masc. 38,,1,0,0.0,64039990,198520059803
7030-871-0333,323.43,1,Bota preta masc. 39,,1,0,0.0,64039990,198520059810
7030-871-0334,323.43,1,Bota preta masc. 40,,1,0,0.0,64039990,198520059827
7030-871-0335,323.43,1,Bota preta masc. 41,,1,0,0.0,64039990,198520059834
7030-871-0336,323.43,1,Bota preta masc. 42,,1,0,0.0,64039990,198520059841
7030-871-0337,323.43,1,Bota preta masc. 43,,1,0,0.0,64039990,198520059858
7030-871-0338,323.43,1,Bota preta masc. 44,,1,0,0.0,64039990,198520059865
7030-871-0339,370.74,1,Bota nobuck taupe masc. 38,,1,0,0.0,64039990,198520059872
7030-871-0340,370.74,1,Bota nobuck taupe masc. 39,,1,0,0.0,64039990,198520059889
7030-871-0341,370.74,1,Bota nobuck taupe masc. 40,,1,0,0.0,64039990,198520059896
7030-871-0342,370.74,1,Bota nobuck taupe masc. 41,,1,0,0.0,64039990,198520059902
7030-871-0343,370.74,1,Bota nobuck taupe masc. 42,,1,0,0.0,64039990,198520059919
7030-871-0344,370.74,1,Bota nobuck taupe masc. 43,,1,0,0.0,64039990,198520059926
7030-871-0345,370.74,1,Bota nobuck taupe masc. 44,,1,0,0.0,64039990,198520059933
7030-871-0346,410.47,1,Bota nobuck zinco masc. 38,,1,0,0.0,64039990,198520059940
7030-871-0347,410.47,1,Bota nobuck zinco masc. 39,,1,0,0.0,64039990,198520059957
7030-871-0348,410.47,1,Bota nobuck zinco masc. 40,,1,0,0.0,64039990,198520059964
7030-871-0349,410.47,1,Bota nobuck zinco masc. 41,,1,0,0.0,64039990,198520059971
7030-871-0350,410.47,1,Bota nobuck zinco masc. 42,,1,0,0.0,64039990,198520059988
7030-871-0351,410.47,1,Bota nobuck zinco masc. 43,,1,0,0.0,64039990,198520059995
7030-871-0352,410.47,1,Bota nobuck zinco masc. 44,,1,0,0.0,64039990,198520060007
7030-871-0353,7.09,1,Precificador de produto AP 200 S,,0,0,0.0,49111090,198520066016
7030-871-0354,7.09,1,Precificador de produto BGA 50,,0,0,0.0,49111090,198520066023
7030-871-0356,7.09,1,Precificador de produto RCA 20,,0,0,0.0,49111090,198520066047
7030-871-0358,7.09,1,Precificador de produto RMA 353,,0,0,0.0,48211000,198520066061
7030-871-0359,7.09,1,Precificador de produto RE 110 PLUS,,0,0,0.0,48211000,198520066078
7030-871-0362,7.09,1,Precificador de produto BGA 30,,0,0,0.0,49119900,198520066108
7030-871-0368,7.09,1,Precificador de produto PS 1,,0,0,0.0,48211000,198520066160
7030-871-0369,7.09,1,Precificador de produto SEA 60,,0,0,0.0,48211000,198520066177
7030-871-0370,7.09,1,Precificador de produto SEA 100,,0,0,0.0,48211000,198520066184
7030-871-0371,7.09,1,Precificador de produto GTA 40,,0,0,0.0,48211000,198520066191
7030-871-0377,7.09,1,Precificador de produto AL 5,,0,0,0.0,49119900,198520066276
7030-871-0382,7.09,1,Precificador de produto TSA 230,,0,0,0.0,48211000,198520092695
7030-871-0384,7.09,1,Precificador de produto RMA 353 V,,0,0,0.0,49119900,198520097423
